id	text	average	std	labels
1159539286179373056	@USER Maybe!! that's a good idea!	0.160618067	0.197164186	NOT
1159539286401794048	â€œthey say that money does not make happiness but if I want to cry I prefer to do it in a lamborghiniâ€	0.268260079	0.154806075	NOT
1159539286762541061	The best part of random stroll at night is that I have a chance to meet that pretty black cat who likes to cross my way like a gentleman	0.262351111	0.160648542	NOT
1159539286900785152	@USER How does that smoking work on a stove top? Would love to try itğŸ‘	0.256617031	0.151621893	NOT
1159530772770021379	We need that Rich Forever tape on Apple Music @USER @USER	0.232038984	0.197525894	NOT
1159539290407407616	@USER DONT SCARE ME LIKE THAT NANLSN	0.514372255	0.20603464	NOT
1159539290583400448	@USER Thatâ€™s the move forsure	0.195952338	0.181179779	NOT
1159539290881368065	"I forgot that for my city school is back in session, and I nearly shat myself when I saw a school bus"	0.361582224	0.145419669	OFF
1159539291145420800	KISSES ARE SPECIAL  FOR THEIR SIGNIFICANT OTHER  . . . .  .am i the only one that thinks this????	0.360152489	0.165482307	NOT
1159539291451797504	"@USER Well, I'm at home, they're in Biggie's house so to that, I have no answer."	0.201837814	0.176641253	NOT
1159539291464380417	@USER What the fuck is THAT?!?	0.858772583	0.165952859	OFF
1159539291241865216	@USER Is that the new youth signing?	0.149566184	0.183052909	NOT
1159539291451772928	@USER ğŸ˜‚ğŸ˜‚ğŸ˜‚ that's the damn truth	0.714839969	0.119195842	OFF
1159539294488485888	@USER AAAH thank you so much... that means so much ;-; ğŸ–¤ğŸ–¤ youâ€™re so kind...	0.168774346	0.190702051	NOT
1159537897374179328	It's so hot today that even my phone needs to be naked or it's overheating ğŸ¤£ğŸ˜‰	0.400767727	0.219653447	NOT
1159539294798864386	So Gall was in the 18 for MalmÃ¶ today...guess that move to Valerenga Oslo is off??	0.216608647	0.169180309	NOT
1159539294811369472	@USER @USER Nice video. Iâ€™ll send that to me Mam ğŸ¤˜ğŸ¤˜	0.160952941	0.190802345	NOT
1159539295029551109	How many is that?	0.238446512	0.160480344	NOT
1159495589643608069	"Keep your feelings off the tl, yo girl hates that shit!"	0.873702119	0.145834067	OFF
1159539294899462145	@USER Haven't found that to be true.	0.186233319	0.170384467	NOT
1159539268622196736	"That said, it can also be the most embarrassing to look back on, especially as my art evolves, so there's pros and cons o_o;"	0.293761179	0.153179832	NOT
1159539294677032960	@USER @USER for a split second I thought that was a character from @USER	0.218100587	0.167035667	NOT
1159539295193042945	@USER Nice to know that the scientists will be lined up in the queues at the supermarkets with us.	0.227344155	0.179634369	NOT
1159539295407017987	"@USER I swear to god if you call me that 30 or 40 more times, I'm LEAVING"	0.360722909	0.206859309	NOT
1159539295331467265	@USER Legitimately the first one of these that I can respect	0.192684205	0.188829642	NOT
1159443474497728512	Ainâ€™t ever met a black person that be like â€œyeah I grew up around Asians so thatâ€™s why I sound Japaneseâ€ LMAOOOO	0.410437569	0.153076943	NOT
1159539298670120960	@USER @USER @USER Love that both are great people.	0.140059528	0.1845006	NOT
1159539298540109824	I gotta use that!I havenâ€™t had a bad day because everyone is alive and healthy that i care about but boy Iâ€™ve had a very inconvenient day. ğŸ˜‚	0.217586489	0.179555868	NOT
1159539298850369536	@USER Nah thatâ€™s mid tier +	0.212249354	0.155449999	NOT
1159539298657546240	Ainâ€™t nothing wrong with that ğŸ˜‚Some of you should just accept you was a quick fuck. &amp; thatâ€™s okay ğŸ˜‚	0.807324705	0.144870076	OFF
1159537805418205184	@USER @USER ğŸ˜‚ğŸ˜‚ğŸ˜‚ğŸ˜‚Mr. Raw. That's not nice	0.231683632	0.18314446	NOT
1159534897578381312	A compromised remake that worked better than the original! â¤ï¸  #NerKondaPaarvai	0.246880148	0.234936457	NOT
1159539295499083777	"@USER That backheal alone, 60M"	0.220464948	0.182486135	NOT
1159539299106394112	@USER @USER ğŸ¤” if you saying something good that shit gotta be amazing cause you hate everything ğŸ˜‚ğŸ˜‚ğŸ˜‚ğŸ˜‚	0.827453065	0.158390829	OFF
1159539299219640321	"That's one bootylicious step for your man, one crunk L for eels"	0.323140205	0.148643575	NOT
1159539299194298369	@USER Is this before or after her date with her friend.  JK JK that video was funny AF and had me laughing	0.191175442	0.179225017	NOT
1159539299290931207	@USER this is ironic now that grubmart is gone	0.266752746	0.138117082	NOT
1159539299395743746	"Sticks and stones may break my bones but they canâ€™t break my balls, only my wife can do that"	0.473960174	0.222803703	OFF
1159539299273957376	@USER That's a lot of carbonation to down in a short amount of time.	0.189014256	0.19093097	NOT
1159535575118090240	@USER Phew that ass.	0.896099011	0.119319863	OFF
1159539299538350080	"@USER @USER Yes, I am only too aware of that...."	0.16618712	0.206561816	NOT
1159539302864494599	@USER Ok that's fine	0.186556982	0.227156583	NOT
1159539302910627840	@USER My son would love to work for you.. for that free pizza that is.	0.185438644	0.173663493	NOT
1159539302960959488	@USER @USER Thatâ€™s what I was going to say!	0.184892631	0.186798659	NOT
1159539302877093889	That bih in a couple weeks ain't it?@USER you going to that Jeezy concert?	0.255236266	0.198049048	OFF
1159539303090991105	@USER I would love to help her with that!ğŸ˜‚	0.147527707	0.21125081	NOT
1159539303057428482	@USER @USER Almost broke my teeth clenching my jaw after I heard that noise...	0.300420128	0.154917357	NOT
1159539303128666112	Letting them get y'all pregnant on top of that ğŸ˜‚I seen a tweet nigga said stop fckn these scary ass niggas lmfaoooooo.	0.856884008	0.163679525	OFF
1159539303262892032	I can't even feel sorry for you bc at this point it's you and your dumb ass that got *you* in this situation.	0.832144488	0.164372358	OFF
1159539303338262528	@USER What the fuck is she trying to demonstrate by trying her dog like that?? This bitch should be in jail ğŸ˜¡	0.861859163	0.163365241	OFF
1159539303313289219	Iâ€™ll do everything I can to make sure that I donâ€™t	0.210934483	0.179050652	NOT
1159539303422275584	@USER I see that gif at least once a week ğŸ˜­	0.198155997	0.195434732	NOT
1159539303506223106	"@USER I don't know enough about guns personally to argue that, just refuting that only a minority approve of a ban"	0.32868168	0.123594428	NOT
1159539303564922880	@USER I lived there too ive never seen that.	0.163581715	0.178269651	NOT
1159539307054608384	@USER Ha ha that will learn you	0.215055787	0.176374062	NOT
1159539307004211201	"@USER They all look like IG types with that sing-talky shit going on. The girls can be mad, but the game is the game and we sees it."	0.796392238	0.129258457	OFF
1159539307083964417	"Bro, I look good. Thatâ€™s it. Thatâ€™s the tweet."	0.12454612	0.149823505	NOT
1159374124113956864	Where does a girl who loves staying in her bubble meet single lads in this Nairobi?  Asking for a friend. That friend is me! ğŸ˜‚ğŸ˜‚	0.215557837	0.171414818	NOT
1159530014062383105	@USER Oh. My. God. I hate that muthafucka.	0.656399171	0.179035682	OFF
1159539307549536257	"@USER That's always my dream ""vacation"". Just nobody to bother me, and having time to do things and do nothing if I'm inclined to."	0.215493003	0.17083929	NOT
1159539307562053633	@USER That grammar and punctuation switch up was an angelic transition.	0.210144254	0.14469949	NOT
1159539307507531777	@USER But if we use General Secretary that might open up to a description of the Leninist structure of the Party-State.	0.215695707	0.156111202	NOT
1159539308002336769	"@USER Feel sorry for those delusional, believing that an imaginary friend exists up in the heavens and canâ€™t handle reality."	0.621620861	0.088566679	OFF
1159539308048654336	@USER @USER @USER This same rag. Just reported not 10 mins. Ago that this didn't happen.	0.206599751	0.167268538	OFF
1159344460284780544	you hate talking to the only nigga that could fix you ğŸ—£	0.821967617	0.17617966	OFF
1159539308090601473	@USER That is sooo beautiful ğŸ’•	0.13034721	0.172790896	NOT
1159539311110500354	@USER Iâ€™d rather players that actually wanna play for the club ğŸ˜‚ğŸ˜‚	0.163861605	0.154955466	NOT
1159539311337005056	If you are looking for the current badge drop - Spice Girls are playing (ye gods sorry America for that) #badgelife	0.248595301	0.12294239	NOT
1159539311471222784	@USER Oh that's lame	0.653853156	0.236065279	OFF
1159539312112930816	@USER Alright and I wanna be that dude that you just met	0.241271567	0.174175869	NOT
1159539312171446272	This bitch real life recorded herself abusing her dog and then uploaded said video to the web smh thatâ€™s a mental illness	0.825459754	0.157153106	OFF
1159539312137867264	"@USER @USER @USER @USER @USER Republicans are corporate-funded too, fuck that."	0.779735214	0.166594544	OFF
1159539315464126465	@USER Great! I'll be on vacation that week so we can day drink and do hoe shit.	0.680667296	0.224675281	OFF
1159539315552268288	@USER @USER listen ok i tried and then remembered that not everyone does the same measurement	0.12500976	0.155560076	NOT
1159539315522719744	i was wondering why my timeline was SO fucked up and then i realized twitter had switched me back to home and oh my god that is unusable	0.569380378	0.162771532	OFF
1159539315640131584	@USER That is the greatest tweet I have ever read	0.133208654	0.145655338	NOT
1159539315959091200	@USER Thatâ€™s exactly what that is Sasha.  I invite anyone to correct me!  Feel free to retweet! ğŸ˜ŠğŸ˜	0.207458528	0.182341133	NOT
1159539316017827840	@USER @USER ğŸ˜‚ğŸ˜‚ğŸ˜‚ cause she know she sorry .. BeyoncÃ© got that First Lady hairstyle	0.239516824	0.175801326	NOT
1159539316089114624	@USER Plz explain that	0.184082084	0.201320304	NOT
1159539316055584770	@USER @USER @USER @USER That is what u INDIANS think not the WORLD.	0.223190313	0.15445242	OFF
1159539316399456257	@USER wait thatâ€™s so cute what ğŸ¥ºğŸ’—	0.179937229	0.198961117	NOT
1159539319746568192	Done tryna pls ppl.. donâ€™t like it thatâ€™s on ur hatğŸ–•ğŸ¾	0.434170916	0.207262559	NOT
1159539319859830784	@USER Theyre all people that were once memes lmao	0.586165467	0.081852686	OFF
1159539319981236224	@USER @USER Howâ€™s all that negativity working out?  Miserable much?	0.396146262	0.257552393	NOT
1150489855840923648	do u want a piece of me no  okay then be that way	0.22689651	0.174913169	NOT
1159539320077922305	"@USER She follows orders, after all she has to serve the hand that feeds-isi"	0.382084108	0.224218783	NOT
1159478995248910337	Korraâ€™s villains were stronger but I will agree that her allies were WAY weaker than Aangâ€™s	0.241451085	0.150454139	NOT
1159539320157540352	"@USER Oh wow, I didn't know it was based on a book. That's for letting me Know, I would be keen to read it."	0.167632054	0.194391719	NOT
1159539320400822274	"@USER I feel exactly the same ğŸ˜© we had Cesar in that too, but it gave him a bad tummy.  Heâ€™s on gabapentin now xx"	0.22102304	0.167357883	NOT
1159535367684575232	"hi, just wanna tell you that i've been crushing on you for a long time."	0.232702817	0.185325702	NOT
1159539324033163266	@USER Why is it that I get your tweets 16 hours later?  Suppressing you as well.	0.193286421	0.18326964	NOT
1159539324314095617	@USER Letâ€™s pull all of Obamaâ€™s deport stories ....ready for that one ?	0.245227836	0.187202998	NOT
1159539324788060160	@USER That must have been extremely painful!	0.313386153	0.172032819	NOT
1159539324783865858	"That @USER admin loves #ournaijaboy #Iwobi too much, Iâ€™m not surprised itâ€™s taking him time to announce anything else. ğŸ˜ #DavidLuiz"	0.175112506	0.199318309	NOT
1159539324867792896	"I donâ€™t remember nothing from lastnight. I donâ€™t know what kind of medicine the doctor has me on, but they can keep that."	0.267745944	0.166051259	NOT
1159539328202280960	@USER I felt that in my soul ğŸ˜‚	0.240234416	0.187380778	NOT
1159539327438917633	"I dont know what the Litmus test is, but that's what I call it when I go to the grocery store really lit and it's a challenge"	0.241258136	0.172880326	NOT
1159539328382570497	"@USER I know, Iâ€™ve noticed that over the last year"	0.126145633	0.156987276	NOT
1159539328357453825	@USER Ha! The Shakedown - now I wonder where they got wind of that film...	0.252235665	0.156226818	NOT
1159539328445505536	@USER @USER reminds me of that ginger cat of joes this haha	0.365798036	0.138725261	NOT
1159539328579756032	"even pizza hut is banting the club off, thats how much of a joke united is right nowHi @USER does Ed still want this table booked under 'big name signing' or shall we cancel that one as well?"	0.303978013	0.150313588	NOT
1159539328583905281	On God I Love That ShitWHEN A NIGGA ON YO ASS ABOUT BEING ON YO SHIT THATS A NIGGA WHO WANNA SEE YOU MAKE IT	0.855338577	0.163672069	OFF
1159539328713969664	@USER Do they really have that many fansğŸ¤·â€â™‚ï¸	0.247959966	0.223385799	NOT
1159539328789430272	sometimes u just shower and plan out a whole entire fic that u will never write	0.296436148	0.207479632	NOT
1159539328843943937	@USER sis I would fuck that all the way up ima look into it tho .	0.751254121	0.162191754	OFF
1159498379753336833	Ok Ok the other one was maybe a bit to much but what about one hundred retweet and likes for another nude giveaway ?   Am i that scummy ?	0.601209699	0.148711343	OFF
1159539332186697728	@USER @USER @USER @USER @USER @USER @USER that is team destined for the basement	0.220920305	0.131316125	OFF
1159539332274892805	@USER @USER That's the best thing to ever happen to a Manchester United shirt ğŸ”¥ğŸ”¥ğŸ”¥ Burn that Shit	0.834347599	0.115332798	OFF
1159539332262387712	@USER Because thatâ€™s the price you have to pay sometimes when a man does all of that for you. ğŸ¤·ğŸ¾â€â™‚ï¸	0.223825908	0.168422327	NOT
1159539332291543041	@USER Iâ€™ve only got 4 weeks and 1 day right now so itâ€™s not all that bad	0.196945642	0.192616402	NOT
1159539332555923456	@USER omg thatâ€™s real sad :( i hope youâ€™ll be okay around it	0.223547298	0.177214978	NOT
1159539332648243201	@USER Lmao that'd be Aeolus and Boreas right there	0.178546168	0.176900331	NOT
1159539332706897920	Forget that new guy that you think youâ€™ve â€œfoundâ€...	0.198301212	0.191054207	NOT
1159539332891496448	@USER that's so me ğŸ˜‚	0.250073377	0.188092835	NOT
1159454481907503106	May you manifest something that youâ€™ve been patiently waiting on.	0.179708591	0.173661315	NOT
1159539333055078400	@USER Yes omashola's outfit with that head piece looked pure runway	0.266607062	0.220904901	NOT
1159264579035246593	ever met a girl that act so in love with her bf but she cheating ğŸ˜­ğŸ¤¦ğŸ½â€â™‚ï¸	0.37282691	0.11885519	NOT
1159539333248032768	@USER While weâ€™re at it letâ€™s just make crime illegal... thatâ€™ll stop the evil doers	0.655023926	0.134704529	NOT
1159539336527749121	@USER Those are some tiny thumbs in that sicko campaign video.	0.601869463	0.214848268	NOT
1159539336901287936	@USER I never thought about that tbh. Thatâ€™s low key kind of smart	0.231508674	0.169236299	NOT
1159539336850878465	@USER Oh thatâ€™d be so interesting! Iâ€™m down!	0.178584357	0.184275134	NOT
1159539337085591553	WAIT THAT'S HIS ACTUAL NAME??? ğŸ˜‚ğŸ˜‚ğŸ˜‚	0.310651313	0.164266779	NOT
1159539336599220224	"@USER Again, Tomi, you dont have the intelligence nor the life experience to discuss this issue. Leave it to those that do"	0.285638532	0.174617173	OFF
1159539340588048384	@USER that is very hard to do.	0.174275964	0.189498317	NOT
1159539517566726146	@USER Thanks Fam.  #ElPasoStrong and #WeAreTexans in me....	0.125273538	0.158976916	NOT
1159539510440599553	That's it from us.  We'll be back online in the morning at 9 am.	0.159517579	0.173352412	NOT
1159539515251396610	I have this really bad 11 year old cousin in the D.R. &amp; he video chats me everyday talking mad shit lol	0.816985311	0.171441122	OFF
1159539520964104193	@USER When in this togetherâœŠğŸ½ lol	0.189917207	0.212050375	NOT
1159539520964104195	@USER Oct.6th vs. Ravens...first game in Pittsburgh for me!	0.149271231	0.192573014	NOT
1159378279327043585	Having chest pains reading that Meghan's body was found.  Tomorrow is Women's Day which means sweet fokkol in this country!	0.246346219	0.167976705	NOT
1159539521307983872	I am currently not in a good position in my life. May I ask for waifu art please?	0.199318767	0.191857296	NOT
1159539521060507648	"Pencil in the hand of the creatorğŸ¤£Guy's if you want a slim woman go for a slim woman don't go for a thick woman and start telling her to loose weight, who are youğŸ˜–ğŸ˜–ğŸ˜–"	0.333348793	0.167359025	NOT
1159539521286893569	"Stop staring at the clock every day. It's time for a new career. Follow us to view jobs with titles like ""Parts Delivery"" in #Lynchburg, VA."	0.184504983	0.180634376	NOT
1159539521383555072	@USER The pacing in dcst is always wild so who knows msybe itll just be like ok so weve fixed everyone fjfnndnd	0.281376472	0.155081348	NOT
1159539525489704962	Got to work to and just realized thereâ€™s a big hole in my pants...lovely:-)	0.51140043	0.140599668	NOT
1159539525497921536	I like to hang out in the parking lot at school and listen to music in my car.	0.222091694	0.189582622	NOT
1159539525577773056	If Iâ€™m uploading a song to Soundcloud with a cuss word in the title what do I use for the title so the song wonâ€™t get deleted? @USER	0.366780507	0.17500447	NOT
1159539525737177088	@USER If I could afford you I would book you sexy since you are in Rochester	0.240374037	0.147274409	NOT
1159539525779185664	I just watched 3 hours worth of â€˜What Would You Doâ€™ and once again my faith in humanity is restored.	0.224051075	0.188536969	NOT
1159539525766524928	@USER Ohh my bad then.. I was talking about the skinny eggplants (aka skinny dicks) in the picture...	0.657874489	0.248369592	NOT
1159539529428004865	The news are: i might also be on armor arcana jail if i actually put effort in this(need stats for colosseum grid tbh)	0.271921581	0.153301516	NOT
1159539529524633600	"I must leave most of my supplies, but the Ã´mbat stays in my backpack."	0.262327573	0.182139508	NOT
1159539529432412162	Also Iâ€™ve been taking care of two newborns so thatâ€™s probably playing a role in my grumpiness ğŸ˜‚ğŸ˜‚	0.258076705	0.166649171	NOT
1159539529436389377	@USER Sana is so happy to see Mina in her natural element... I love it	0.144101482	0.196320328	NOT
1159539529662881792	"@USER Canâ€™t say no to buying at these levels, went in on last two dips."	0.194078114	0.169945569	NOT
1159539529692438529	Guys Donâ€™t Try A Candle Light Dinner With This Molyko Girls In Your House! She Will Mistake You For A Ritualist.  ğŸ¤£ğŸ¤£ğŸ˜…ğŸ˜…ğŸ¤£ğŸ¤£	0.443464476	0.122947466	NOT
1159539532976525313	"@USER I want to see a new, live action version. I also think that Angelina Jolie should play Morticia in this live action version."	0.171667703	0.182042823	NOT
1159539532687167489	"referencing this wonderful list of suggestions again, thank you guys for this!hey twitter, what are some good coffee places in rva to do work in?"	0.149070917	0.191815785	NOT
1159539533760880640	@USER @USER @USER KAJ is the ğŸbut Iâ€™m ğŸ’¯ with KD winning multiple rings in #Brooklyn	0.17432962	0.16249803	NOT
1159539533769314304	@USER @USER @USER @USER You do get due process. Problem is there's tens of thousands of people in the queue	0.270071246	0.172964721	NOT
1159539533785907200	my life is really starting to make senseOk! Spicy Chicken Nuggets will now be back in all restaurants THIS MONDAY! Get ready.	0.293508837	0.170160678	NOT
1159539537762299905	"May he RIP...Iâ€™m at the airport in Dallas, waiting for my flight home to DC from El Paso, and something incredible is happening."	0.189141319	0.173150485	NOT
1159539541998333952	@USER the footwork in them pheww	0.180242258	0.145530783	NOT
1159539542065635328	This man smells like strawberry pop tarts... but like in the best way	0.279653511	0.131536104	NOT
1159539542115926017	"On the trail to Amanda's relative's house, she ran into a floating object who was dressed in dull pants sitting on a gigantic pile of books."	0.423467325	0.129140642	NOT
1159539542162124800	@USER ğŸ˜‚ literally my thoughts when it popped up in my feed (Iâ€™m still not done with all my season previews and team dailies)	0.253006203	0.217616584	NOT
1159539542216626177	@USER We need some or her passion in politics. She would wipe the floor with Johnson.	0.346433478	0.115124824	NOT
1159539542313099264	Them FashionNova heels be REAL CUTE. But you can not tell me that yah feet be comfortable in them mfs.	0.350042896	0.162539129	OFF
1159539546167619589	I got him all in the mood ğŸ˜ˆ this weed got me litty I fucked and I zoomed.	0.700953047	0.188762732	OFF
1159539546112946176	"Hit was clean but Sean Taylor destroying that punter in the pro bowl comes to mindWhat's the most ""Yo that dude has a concussion"" moment you ever seen in sports history?"	0.484028582	0.121084307	NOT
1159537862725029889	"@USER @USER How in the hell is ""Fade to Black"" getting smoked that bad?"	0.722891552	0.155295331	NOT
1159539550399553536	@USER Either you've literally never watched Joker in movies or you're pretending to be a dumbass.	0.719910251	0.207596517	OFF
1159272430814269440	In basketball you gotta charge that push off to the game if you get rocked.ğŸ˜‚ If you gone ride me Iâ€™m gone be forced to push offğŸ˜‚	0.342565719	0.114279502	NOT
1159539550458302464	@USER Lady in the water. Glad it was at the dollar theater during a matinee.	0.179054683	0.167633112	NOT
1157840168683835392	"Some people are meant to fall in love with each other, but not meant to be together."	0.16673606	0.153006773	NOT
1159539550785589249	@USER The devil is in the downward-facing dog.	0.576179319	0.146917503	NOT
1159539550722625539	"@USER The more they hate , The more I believe in number 8 .."	0.414362985	0.050333032	NOT
1159539554568851456	@USER I'm coming ! *he arrives in Heidi's room*	0.193463304	0.197298192	NOT
1159539554598055936	idk why but i find chuu in like a wanna put her inside the small pocket of my jeans type of cute	0.364260874	0.201407462	NOT
1159539554778566657	i have most of breakdowns in the restrooms at my work	0.282160525	0.130183051	NOT
1159457285476929536	"0 interest in dating, 0 interest in games, 0 interest in anything but a paycheck honestly."	0.182847273	0.179864963	NOT
1159539554849894400	@USER Did you not start 3rd in the b main and finish 5th. Thatâ€™s not the formats problem. Thatâ€™s getting out run	0.278229699	0.206131239	NOT
1159539554912743430	me trying not to burst into tears over mirio and yuki at the office in my VERY visible cubicle itâ€™s fi	0.254546049	0.13467674	NOT
1159503526260875264	I just saw someone say thereâ€™s no pretty girls in Cincinnati ğŸ˜‚ğŸ˜‚ğŸ˜‚ğŸ˜‚ like who tf YOU be seeing	0.253584903	0.186047104	OFF
1159539558859649029	Now Playing on Country Barnyard 305 John Arthur Martinez - Loneliest Star in Texas	0.259228877	0.187511173	NOT
1159539558683488256	I FUCKING TOLD YOU LETS GOOOOI feel an announcement in two mins	0.777863497	0.147214902	NOT
1159539559081943040	"@USER chaiii, u suppose to study eateology in the university"	0.192856733	0.172362444	NOT
1159539563271995397	@USER DHop said nothing but facts!!! Best WR in the NFL!! Only WR close to him is Julio!!!	0.18680329	0.172769435	NOT
1159505957040377857	Iâ€™ll be in @USERâ€™s show today at 2:30 eastern on CNN to discuss our gun violence sketch from #Alternatino	0.255653601	0.147862375	NOT
1156931655820595200	dancing alone in ur room is self care	0.244983652	0.163853734	NOT
1159502133923897346	living in the past will never allow you to move forward	0.219452177	0.189451201	NOT
1159539567348744192	i have a fucking zit in the corner of my mouth and i literally want to die	0.836903647	0.180490849	OFF
1159539567340531714	Iâ€™m so not interested in this day	0.2155074	0.1924213	NOT
1159539567361347584	@USER Who the hell are you?Have you forgotten what your predessors did in Jalianwala Bagh?You hypocrite.	0.828746652	0.169144405	OFF
1159539451615424512	man when you put 2 &amp; 2 together man you be like wtf ğŸ¤£ this a cold ass world we live in	0.748119947	0.163543177	OFF
1159539567466299392	@USER Yep. We are living in intolerant times again ğŸ˜•	0.325211415	0.151987813	NOT
1159539567491522563	"@USER Even though it's very disappointing, that this is only for the US, i want to wish everybody good luck in the contest.ğŸ‘Œ"	0.206277452	0.192454208	NOT
1159539571987832832	@USER @USER Can you have this conversation in private and not public	0.190170689	0.188885913	NOT
1159539572025352192	I luvvv last minute work!!! SURPRISE MONEY!!!   brb gonna go shove my web toes in someoneâ€™s mouth ğŸ‘…ğŸ‘£	0.518016189	0.10407245	NOT
1159539575724789760	PL season starts in 24 hours #LIVNOR	0.17019849	0.193917305	NOT
1159539575880081409	"I've spent, in different beds Many moons And that's the way I prefer it"	0.168757395	0.19551588	NOT
